Ref,Val,Package,PosX,PosY,Rot,Side
"D57","D_Schottky_Small","D_SOD-123",288.500000,-73.350000,90.000000,bottom
"D58","D_Schottky_Small","D_SOD-123",319.250000,-73.350000,90.000000,bottom
"D59","D_Schottky_Small","D_SOD-123",338.300000,-73.350000,90.000000,bottom
"D60","D_Schottky_Small","D_SOD-123",357.350000,-73.350000,90.000000,bottom
"D61","D_Schottky_Small","D_SOD-123",383.350000,-73.350000,90.000000,bottom
"D62","D_Schottky_Small","D_SOD-123",402.400000,-73.350000,90.000000,bottom
"D63","D_Schottky_Small","D_SOD-123",421.450000,-73.350000,90.000000,bottom
"D64","D_Schottky_Small","D_SOD-123",439.500000,-73.350000,90.000000,bottom
"D67","D_Schottky_Small","D_SOD-123",33.700000,-92.400000,90.000000,bottom
"D68","D_Schottky_Small","D_SOD-123",59.900000,-92.400000,90.000000,bottom
"D69","D_Schottky_Small","D_SOD-123",78.950000,-92.400000,90.000000,bottom
"D70","D_Schottky_Small","D_SOD-123",98.000000,-92.400000,90.000000,bottom
"D71","D_Schottky_Small","D_SOD-123",117.050000,-92.400000,90.000000,bottom
"D72","D_Schottky_Small","D_SOD-123",136.100000,-92.400000,90.000000,bottom
"D73","D_Schottky_Small","D_SOD-123",155.150000,-92.400000,90.000000,bottom
"D74","D_Schottky_Small","D_SOD-123",174.200000,-92.400000,90.000000,bottom
"D75","D_Schottky_Small","D_SOD-123",193.250000,-92.400000,90.000000,bottom
"D76","D_Schottky_Small","D_SOD-123",212.300000,-92.400000,90.000000,bottom
"D77","D_Schottky_Small","D_SOD-123",231.350000,-92.400000,90.000000,bottom
"D78","D_Schottky_Small","D_SOD-123",250.400000,-92.400000,90.000000,bottom
"D79","D_Schottky_Small","D_SOD-123",281.350000,-92.400000,90.000000,bottom
"D83","D_Schottky_Small","D_SOD-123",383.350000,-92.400000,90.000000,bottom
"D84","D_Schottky_Small","D_SOD-123",402.400000,-92.400000,90.000000,bottom
"D85","D_Schottky_Small","D_SOD-123",421.450000,-92.400000,90.000000,bottom
"D86","D_Schottky_Small","D_SOD-123",425.500000,-98.100000,-90.000000,bottom
"D89","D_Schottky_Small","D_SOD-123",26.250000,-114.300000,90.000000,bottom
"D90","D_Schottky_Small","D_SOD-123",69.400000,-111.450000,90.000000,bottom
"D91","D_Schottky_Small","D_SOD-123",88.450000,-111.450000,90.000000,bottom
"D92","D_Schottky_Small","D_SOD-123",107.500000,-111.450000,90.000000,bottom
"D93","D_Schottky_Small","D_SOD-123",126.550000,-111.450000,90.000000,bottom
"D94","D_Schottky_Small","D_SOD-123",145.600000,-111.450000,90.000000,bottom
"D95","D_Schottky_Small","D_SOD-123",164.650000,-111.450000,90.000000,bottom
"D96","D_Schottky_Small","D_SOD-123",183.700000,-111.450000,90.000000,bottom
"D97","D_Schottky_Small","D_SOD-123",202.750000,-111.450000,90.000000,bottom
"D98","D_Schottky_Small","D_SOD-123",221.800000,-111.450000,90.000000,bottom
"D99","D_Schottky_Small","D_SOD-123",240.850000,-111.450000,90.000000,bottom
"D100","D_Schottky_Small","D_SOD-123",264.250000,-114.300000,90.000000,bottom
"D101","D_Schottky_Small","D_SOD-123",293.250000,-111.450000,90.000000,bottom
"D102","D_Schottky_Small","D_SOD-123",338.300000,-111.450000,90.000000,bottom
"D105","D_Schottky_Small","D_SOD-123",383.350000,-111.450000,90.000000,bottom
"D106","D_Schottky_Small","D_SOD-123",402.400000,-111.450000,90.000000,bottom
"D107","D_Schottky_Small","D_SOD-123",421.450000,-111.450000,90.000000,bottom
"D108","D_Schottky_Small","D_SOD-123",428.500000,-116.300000,-90.000000,bottom
"D111","D_Schottky_Small","D_SOD-123",28.950000,-130.500000,90.000000,bottom
"D112","D_Schottky_Small","D_SOD-123",52.750000,-130.500000,90.000000,bottom
"D113","D_Schottky_Small","D_SOD-123",76.550000,-130.500000,90.000000,bottom
"D114","D_Schottky_Small","D_SOD-123",146.450000,-130.500000,90.000000,bottom
"D115","D_Schottky_Small","D_SOD-123",219.450000,-130.500000,90.000000,bottom
"D116","D_Schottky_Small","D_SOD-123",264.650000,-135.700000,-90.000000,bottom
"D117","D_Schottky_Small","D_SOD-123",267.050000,-130.500000,90.000000,bottom
"D118","D_Schottky_Small","D_SOD-123",290.850000,-130.500000,90.000000,bottom
"D119","D_Schottky_Small","D_SOD-123",319.250000,-130.500000,90.000000,bottom
"D120","D_Schottky_Small","D_SOD-123",338.300000,-130.500000,90.000000,bottom
"D121","D_Schottky_Small","D_SOD-123",357.350000,-130.500000,90.000000,bottom
"D122","D_Schottky_Small","D_SOD-123",392.850000,-130.500000,90.000000,bottom
"D123","D_Schottky_Small","D_SOD-123",421.450000,-130.500000,90.000000,bottom
"D124","D_Schottky_Small","D_SOD-123",50.350000,-111.450000,90.000000,bottom
"FB1","Ferrite_Bead","L_0805_2012Metric_Pad1.15x1.40mm_HandSolder",430.530000,-38.430000,0.000000,bottom
"J2","Conn_01x04_MountingPin","JST_SH_SM04B-SRSS-TB_1x04-1MP_P1.00mm_Horizontal",434.030000,-18.370000,0.000000,bottom
"LED1","WS2812B","WS2812BDual",375.097800,-23.345000,180.000000,bottom
"LED2","WS2812B","WS2812BDual",400.497813,-23.345000,180.000000,bottom
"LED3","WS2812B","WS2812BDual",425.897813,-23.345000,180.000000,bottom
"Q1","Q_PMOS_GSD AO3401A","SOT-23",418.325000,-30.655000,0.000000,bottom
"Q2","Q_NMOS_GSD 2N7002","SOT-23",413.267500,-35.385000,180.000000,bottom
"Q3","Q_NMOS_GSD 2N7002","SOT-23",412.257500,-40.115000,180.000000,bottom
"Q4","2N3904","SOT-23",380.797500,-42.585000,180.000000,bottom
"R2","2k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",419.175000,-33.375000,0.000000,bottom
"R3","390","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",419.495000,-26.865000,90.000000,bottom
"R4","1k","R_0805_2012Metric",384.625000,-42.785000,-90.000000,bottom
"R8","2k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",388.015000,-19.845000,-90.000000,bottom
"R9","62k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",416.215000,-25.945000,180.000000,bottom
"R10","2k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",386.015000,-19.845000,-90.000000,bottom
"R11","2k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",384.015000,-19.845000,-90.000000,bottom
"R12","2k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",418.865000,-36.565000,180.000000,bottom
"R13","330","R_0805_2012Metric",388.115000,-16.445000,0.000000,bottom
"R14","62k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",382.465000,-32.565000,-90.000000,bottom
"R15","62k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",407.885000,-25.885000,180.000000,bottom
"R16","62k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",391.815000,-15.545000,180.000000,bottom
"R17","62k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",407.885000,-27.885000,180.000000,bottom
"R18","62k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",391.115000,-44.445000,90.000000,bottom
"SW1","SW_Push","switch_K2-1187SQ-A4SW-06",431.850000,-46.830000,180.000000,bottom
"U2","XC6206P332MR","SOT-23_Handsoldering",418.710000,-43.370000,-90.000000,bottom
"U3","STM32F411RETx","LQFP-64_10x10mm_P0.5mm",393.885000,-35.455000,180.000000,bottom
"U4","24LC64","SOIC-8_3.9x4.9mm_P1.27mm",393.815000,-20.655000,-90.000000,bottom
"U5","74AHCT1G125","SOT-23-5",384.277500,-15.895000,0.000000,bottom
"U6","USBLC6-2SC6","SOT-23-6_Handsoldering",433.800000,-38.400000,-90.000000,bottom
"Y1","8MHz","Crystal_SMD_3225-4Pin_3.2x2.5mm",404.615000,-34.305000,0.000000,bottom
